"Duration..in.seconds.","Finished","consent","state","gender","age","pid7","employment_status","employment_type","income","educ","ideo5","race","race_commitment","citizenship","american_commitment","other_commitment","expert_mistrust1","expert_mistrust2","attention_check1","authoritarianism1","authoritarianism2","authoritarianism3","authoritarianism4","ethnocentrism_1","ethnocentrism_2","ethnocentrism_3","ethnocentrism_4","ethnocentrism_5","ethnocentrism_6","stereotype_lazy_1","stereotype_lazy_2","stereotype_lazy_3","stereotype_lazy_4","stereotype_lazy_5","stereotype_lazy_6","stereotype_violent_1","stereotype_violent_2","stereotype_violent_3","stereotype_violent_4","stereotype_violent_5","stereotype_violent_6","stereotype_unintelli_1","stereotype_unintelli_2","stereotype_unintelli_3","stereotype_unintelli_4","stereotype_unintelli_5","stereotype_unintelli_6","egalitarianism1","egalitarianism2","egalitarianism3","attention_check2","monitor1","monitor2","monitor3","anti.elitism1","anti.elitism2","anti.elitism3","attention_check3","mcheck_open","mcheck_closed","persuasion_check","threat_check","diversity1","diversity2","diversity3","diversity4","diversity5","diversity6","MC_cultural1","MC_cultural2","MC_cultural3","MC_cultural4","MC_social1","MC_social2","MC_social3","MC_social4","MC_diversitycons1","MC_diversitycons2","MC_diversitycons3","MC_diversitycons4","MC_equity1","MC_equity2","MC_equity3","MC_equity4","open_ended","respondent_reaction","exp_condition"
649,1,1,45,0,2,3,1,1,3,5,3,4,3,1,3,NA,2,2,72,1,0,0,0,50,30,40,30,30,30,3,3,5,4,2,3,3,4,5,5,3,4,4,5,3,4,3,3,3,2,3,2,4,3,3,3,3,4,5,"The commentary needed to be more detailed.",1,3,3,3,2,4,3,4,2,3,3,4,4,1,1,3,2,3,4,3,3,3,4,4,1,"It means that you do not have to be worried about racism.","That it is sad racism still exists.","TreatmentC-ProDiversity"
2089,1,1,5,1,3,1,1,1,2,5,2,3,4,1,4,NA,2,4,72,1,1,1,1,80,80,100,80,70,80,5,4,6,6,6,5,5,4,4,3,4,4,4,5,7,7,7,6,3,2,3,1,1,3,2,1,3,2,5,"Diversification was the main topic of discussion. As well as the role immigrants play to help in radical diversification",3,4,2,2,2,2,2,4,2,2,1,3,1,3,3,1,3,2,3,2,3,3,3,3,3,"I feel there's going to be peace and harmony","It was okay. There was nothing wrong with it.","TreatmentC-ProDiversity"
1058,1,1,42,1,2,4,1,1,3,5,3,2,3,1,3,NA,3,4,72,1,1,1,1,50,80,50,50,50,50,3,1,3,3,3,2,4,3,5,4,4,4,2,1,2,2,2,2,4,3,2,1,1,1,2,3,3,2,5,"Racial diversity makes society fairer for everyone. Work tend to be better when there are different people that bring different skills. People with different cultures add different values to our cultures which make the society better overall. ",3,3,1,2,2,2,2,3,3,2,1,4,2,4,2,1,2,3,2,2,2,1,1,1,1,"","","TreatmentC-ProDiversity"
658,1,1,14,1,2,1,1,1,6,7,2,2,3,1,2,NA,1,2,72,0,0,0,0,50,50,50,50,50,60,4,3,4,4,4,2,5,1,5,5,2,2,4,3,4,4,4,4,1,1,1,1,2,3,2,1,1,2,5,"The passage's main point was to communicate that diversity strengthens society as a whole, and that initiatives along with increased immigration will increase diversity, thereby improving society. ",3,4,1,1,1,1,1,3,2,1,1,1,1,1,1,2,1,4,1,2,3,1,1,1,1,"I would feel a little uneasy because I would wonder if the people in this community are against those who are not like them, which makes me wonder if I want to associate with this community. ","I agree wholeheartedly with the commentary, and believe it has a progressive viewpoint toward diversity and immigration in this country. ","TreatmentC-ProDiversity"
485,1,1,26,0,1,2,2,0,2,3,2,2,5,1,3,NA,2,4,72,0,1,0,0,80,90,80,80,80,90,2,1,5,4,4,1,3,2,6,6,2,2,2,1,5,2,5,4,4,2,1,1,3,3,2,5,5,3,5,"These penguins that are called Pingu have unique characteristics where they have white fur around their stomach ",4,5,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,2,4,1,2,1,1,1,1,"I would feel safe.","Not really a shock as I feel like the question is normal to ask.","Control"
1496,1,1,46,1,2,2,1,1,5,5,2,4,4,1,3,NA,4,3,72,0,0,1,0,30,90,60,50,30,60,5,2,3,7,6,2,3,5,6,7,5,3,2,3,5,3,2,3,2,3,2,1,4,4,3,2,3,4,5,"The fact that it's asking what I think about multi culturism and its effects on diversity.",3,3,2,2,3,2,2,5,4,2,3,4,2,4,2,3,1,2,4,2,3,2,4,3,3,"It's simpler to relate and it's simpler to connect in this situation.","That it's pretty neutral basically and some people have differing opinions about race and diversity. ","TreatmentC-ProDiversity"
3267,1,1,21,1,5,4,6,NA,6,7,2,3,1,1,5,NA,1,5,72,1,1,1,1,100,100,100,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,"The commentary describes the issues of racial diversity as it often leads to domination by groups in which some benefit and others lose. It argues that policies aimed at addressing racial inequalities have a tendency to worsen the situation by ignoring inherent differences in skills and interests among racial groups. The commentary also states that diversity will continue to increase due to immigration, and that labeling such debates racism stifles honest discussion. It claims that unfamiliar lifestyles can't be reconciled with familiar ways of life and that other groups water down the dominant culture. Finally, it suggests that people would be better off if they were residing in communities of their own racial or cultural identity to maintain their lifestyle.",1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,"I believe diversity enriches communities, and living in a homogenous community may limit exposure to different perspectives and experiences. While shared cultural backgrounds can provide comfort, diversity fosters growth and understanding.","I found the commentary concerning as it promotes the idea of segregation based on racial backgrounds, which contradicts the value of diversity and inclusion. It suggests that cultural differences are irreconcilable, which overlooks the potential for mutual understanding and growth. While acknowledging challenges, I believe working together in diverse communities can strengthen society rather than weaken it.","TreatmentA-SoftSell"
3107,1,1,23,0,6,1,6,NA,2,2,2,3,5,1,4,NA,2,2,72,1,1,1,1,40,40,100,50,80,50,3,1,4,3,2,1,6,2,5,5,5,2,5,6,5,6,3,5,1,1,1,1,2,1,1,4,4,5,1,"That people should live with their own race and racial diversity leads to one group being more powerful than the other. The policies to help diversity is not help because being lead to what the know best or what skill the know. Everyone is quick to call things racist when they have conversations about racism. ",1,2,4,2,2,2,2,3,3,2,2,5,3,5,3,5,3,3,5,5,3,2,2,2,2,"I feel it to be more comfortable and familiar because it mostly what I have know. When you live around people who speak another language they do not always understand you so it could be a problem. ","I was a little upset because I felt the person is saying they do not believe in diversity. It's good to give people a chance and a choice.  Sometimes people interests ardifferent because it is how they were raised and is famlily tradition. I don't feel they should have said other groups weaken our culture.  This stood out with me because it's like they are saying one culture is better than the other. Living with people with my racial background doesn't bother me because I do not like conflict and being where I'm reallly not wanted unless I have to be there. The comments seemed racist but really they were being honest. ","TreatmentA-SoftSell"
1046,1,1,4,0,4,1,7,1,4,6,1,3,4,1,4,NA,2,4,72,1,1,1,1,60,50,100,90,100,60,3,3,1,2,1,3,3,4,2,1,2,3,3,3,1,1,1,2,1,1,1,1,2,4,2,1,5,4,5,"This commentary is about racial diversity and how it has faced challenges. There are groups deemed to be dominant than other. Immigration means diversity will continue to increase. The best diversity is to allow people to embrace their communities and cultures.",3,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,"","","TreatmentA-SoftSell"
1322,1,1,5,1,2,4,2,1,5,6,3,3,3,1,4,NA,3,4,72,1,1,1,1,50,70,80,80,50,40,4,5,6,6,5,3,2,2,1,2,3,5,1,2,2,2,2,4,2,3,1,1,3,4,3,3,3,1,5,"RACIAL DIVERSITY AND WAY OF LIFE ",2,3,2,4,2,2,3,3,2,2,1,3,2,2,3,1,3,2,3,3,3,2,2,3,1,"FEELS FREE TO INTERACT","AXIOUS","TreatmentB-HardSell"
4027,1,1,10,0,2,7,4,NA,5,4,3,4,4,1,4,NA,3,4,63,0,1,0,1,50,50,50,50,50,50,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,4,3,3,3,3,3,3,5,"my thoughts on the key points of the commentary where that everyone needs to be equal. ",1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"I wouldn't live in a community like that. ","thinking that there might be something like that is disturbing. ","TreatmentC-ProDiversity"
657,1,1,21,0,3,3,1,NA,6,6,3,3,5,1,4,NA,2,4,72,1,0,0,0,80,80,100,60,80,70,2,2,2,3,2,1,3,1,2,3,1,3,2,1,2,3,3,3,3,2,2,1,2,4,4,4,4,2,5,"This article talked about the practical benefits of inclusion and diversity, including, diversity of thought, freedom of expression, and inclusive spaces. The article discussed the correlation between immigration and a continued hope for diversity and inclusion.",3,4,1,1,1,1,1,4,2,1,2,1,2,4,1,1,1,1,1,2,2,1,1,1,2,"I love my Black community and enjoy embracing our cultural heritage and customs.","I enjoy conversation about diversity, race, and inclusion.","TreatmentC-ProDiversity"
1860,1,1,48,0,4,1,1,1,5,5,1,3,5,1,5,NA,1,3,72,1,1,1,1,80,80,100,100,100,70,1,4,1,2,3,4,6,4,2,1,1,4,3,2,5,1,1,4,3,2,2,1,1,4,3,2,4,4,5,"The commentary discusses challenges associated with racial diversity and group dynamics. It suggests that group inequalities are exacerbated by policies that fail to consider natural differences in skills and interests among racial groups. It also argues that immigration drives diversity but brings unfamiliar lifestyles that can be difficult to reconcile with established ways of life. The commentary claims that cultural integration weakens existing traditions and implies that living in homogeneous communities may better protect cultural identity. It critiques dismissing such discussions as racism, stating this prevents open dialogue about these complex issues.",2,4,2,1,1,1,1,4,4,1,2,4,1,5,1,3,1,1,4,2,2,1,2,1,1,"There's unity and love ","The commentary raised several thought-provoking ideas about racial diversity, group inequalities, cultural integration, and societal dynamics","TreatmentA-SoftSell"
1267,1,1,48,0,2,6,1,0,5,6,4,3,4,1,4,NA,2,4,63,1,1,1,1,50,60,80,50,50,60,2,3,3,6,4,2,5,6,5,3,3,4,3,1,3,2,4,3,3,4,4,1,2,5,4,4,5,4,5,"Racial diversity is a failed experiment that has caused one group to dominate. Diversity will continue to grow. Policies makes group inequalities worse. Everyone should rather live in their ethnic states to protect their culture.",2,3,2,1,1,1,2,4,4,1,1,2,2,4,3,2,2,2,4,3,3,2,2,2,2,"It would feel good because there would be fewer clash between different cultures but it might also be boring as there is no diversity.","I kind of agreed with some points but I still believe we could make things work here in America.","TreatmentB-HardSell"
2039,1,1,39,0,5,2,1,0,1,3,2,3,5,1,3,NA,3,5,72,0,0,0,0,30,50,90,30,80,20,4,5,7,5,6,4,4,4,5,6,4,4,5,5,7,6,6,4,1,1,1,1,1,4,2,1,4,4,5,"Racial diversity has failed. Immigrants replace U.S. culture. Immigrants would be better off living in ethno- state.",2,1,3,1,2,2,2,4,2,2,4,4,4,2,3,2,3,2,2,2,3,2,4,4,2,"I feel safe living an are where most of the people are the same race because I do  not have to worry about racial profiling or racists comments and judgement.","I do believe that separate but actually equal is not a bad idea.","TreatmentB-HardSell"
1782,1,1,45,0,1,7,2,1,4,5,4,3,4,1,5,NA,2,4,72,1,1,1,1,90,90,100,90,90,90,5,6,7,6,7,6,7,5,5,2,1,5,5,2,1,2,1,4,2,4,1,1,3,3,3,2,5,4,5,"I read that the Adele penguins were discovered by a french tourist who named them after his wife",4,4,1,1,1,1,1,2,1,2,2,2,2,4,2,1,2,2,2,1,3,1,1,1,1,"","","Control"
2349,1,1,24,1,4,6,1,1,2,5,4,3,4,1,4,NA,2,3,72,1,1,1,1,70,70,80,70,70,70,4,4,3,5,4,4,4,4,3,5,4,4,3,3,3,3,3,3,2,3,2,1,1,2,3,2,3,4,5,"The author asserts that racial diversity creates conditions of dominance between groups which cause unequal benefits for different community members. There exists a theory which maintains that minority group policies work against their objective because they fail to account for biological variations between racial groups.",3,3,2,2,2,2,2,3,4,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,"","","TreatmentB-HardSell"
1843,1,1,45,1,4,1,2,1,4,5,1,4,4,1,5,NA,1,5,63,1,1,1,1,70,80,70,80,90,60,1,1,6,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,5,1,3,1,1,4,1,5,"The commentary argues that racial diversity benefits society by making it fairer and more equal. It suggests that inclusive policies are more effective when they recognize the unique strengths of different racial groups. Diversity, driven in part by immigration, enriches culture and promotes understanding between different lifestyles. The piece emphasizes that everyone gains from living in a society that values and protects all ways of life.",2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"I prefer diverse communities—they offer more learning, connection, and cultural richness.","I found the commentary thoughtful and encouraging. It highlighted the value of diversity and inclusion in building a fairer, stronger society.","TreatmentC-ProDiversity"
1105,1,1,33,0,3,1,1,1,6,6,2,3,2,1,4,NA,2,5,72,0,1,0,0,50,50,80,60,60,50,3,4,2,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,2,1,1,1,1,4,2,3,4,4,5,"Diversity continues to widen. Increase in the number of immigrants affects culture. It is better for people to live in a community that does not dilute it's culture.",3,3,3,2,1,1,1,3,4,1,1,4,2,2,2,2,3,4,4,4,3,4,4,4,4,"It would be less problematic","I agreed with what I read.","TreatmentA-SoftSell"
764,1,1,5,0,1,4,2,1,2,5,3,7,4,1,4,NA,3,3,46,1,1,1,1,50,60,50,80,60,40,3,5,3,3,3,3,4,4,5,3,2,5,3,4,5,3,3,5,5,3,2,1,1,5,3,3,3,2,5,"The study is designed to gather your thoughts on racial diversity and multiculturalism. You’ll take an online survey where you’ll read a commentary and then answer both multiple-choice and open-ended questions. You’ll complete the survey using a device like a computer, tablet, or phone. For now, you're just being asked to summarize the main ideas of the commentary, not to share your personal opinion.








",3,3,3,5,1,1,3,5,5,1,5,2,1,3,1,1,1,5,5,4,3,1,1,1,2,"How someone feels about living in a community where most people share similar racial backgrounds can really depend on their personal values, experiences, and perspective on diversity.  

Some might feel comfortable or connected in such a setting because of shared culture, traditions, or a sense of belonging. Others might feel that a lack of diversity limits exposure to different viewpoints, experiences, and opportunities for growth.

How do *you* feel about it? Would you prefer more cultural variety around you, or do you think there's value in a more homogenous community?","Excellent","TreatmentB-HardSell"
1311,1,1,42,0,3,4,2,NA,3,6,3,3,5,1,1,NA,3,3,72,1,1,1,1,50,50,100,50,50,50,1,1,1,4,1,1,4,3,2,6,2,2,1,1,1,4,1,1,1,1,1,1,1,5,2,3,4,5,5,"The individual believes the policies that are meant to address group inequality does more harm than good. They feel it is better to not discuss racism and that certain groups would be better of living in communities with their own kind in order to better life.",1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,"I wouldn't have any problems with it. My main focus would be on how the community is being upheld as a whole. I don't want to live in an area where people don't care about each other or about keeping their surroundings looking beautiful. I believe that if we allow things to become rundown and treat others disrespectfully, the community will already be on a downward spiral.","I was not surprised by the words expressed in the commentary. When an individual have a poor mindset, nonsense tend to spew out of their mouths. It is words like these that keeps America from moving forward and progressing in the way that it should. ","TreatmentA-SoftSell"
1537,1,1,51,1,1,7,2,1,4,6,4,3,4,1,4,NA,3,4,72,1,1,1,1,60,40,90,80,90,20,3,3,1,2,2,2,4,3,2,1,2,4,3,3,2,2,3,2,1,3,2,2,3,4,4,5,3,3,4,"The passage argues that diversity policies worsen inequality, cultural differences can’t be reconciled, and people are better off living among their own racial groups.",1,3,2,2,1,2,2,4,3,3,2,3,2,3,2,2,2,5,4,2,2,1,2,2,2,"Living in a racially homogeneous community might feel familiar or comfortable for some, but I believe diversity enriches communities by bringing different perspectives, experiences, and strengths.","The commentary seemed divisive and promoted separation over inclusion. I found its assumptions about race and culture concerning and not supportive of a unified society.

","TreatmentA-SoftSell"
1355,1,1,11,0,1,1,3,NA,1,3,1,3,4,1,1,NA,4,4,72,0,0,0,0,50,90,90,60,90,80,4,2,2,2,2,2,4,1,2,3,1,2,4,1,1,2,1,2,1,1,1,1,4,5,2,2,5,5,5,"They think that it is hard to make groups equal because the ones that can seem to not care about the reasons and that it is important if groups stick with their own and take care of their own.",1,3,3,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,"I think that it is fine and I have no problem with that.","I can understand where the person is coming from but there will always be division if people do not learn to accept that some groups of people are different than theirs.","TreatmentA-SoftSell"
2090,1,1,44,0,2,1,1,1,5,5,2,3,5,1,5,NA,2,5,72,0,1,0,0,90,90,90,90,90,90,3,3,3,3,3,2,4,4,4,4,4,4,2,2,2,2,2,2,1,1,1,1,2,4,2,3,5,5,5,"Racial diversity has faced challenges which has led to group domination with a clear majority winner. Policies meant to address group diversity only makes the issues worse and diversity will continue to grow because of immigration. We will never have open, honest conversations about diversity due to racism.",1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,5,2,3,5,1,1,1,"There is not a problem with living in a community where people share the same racial backgrounds or living in a diverse community. ","I do not agree with the commentary that I read. ","TreatmentA-SoftSell"
2652,1,1,16,1,2,1,1,1,2,5,1,4,4,1,1,NA,1,3,46,0,0,0,0,100,100,100,80,100,100,1,1,1,4,1,1,4,4,4,4,4,4,3,1,2,4,4,3,1,1,1,1,3,3,3,4,5,4,5,"Diversity has led to group dominance due to not factoring in specific skills and abilities.",1,3,4,1,2,2,1,3,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,"I would be okay with it but wish for some difference as more views make the world a better place.","I feel iffy on some parts but also agrees with.","TreatmentA-SoftSell"
